Archivo: a280.tsp, semilla: 15391952

Permutacion Pos1: (15706(Ciudad: 16460)) -> Pos2: (12124(Ciudad: 14581)). Coste sin permutar: 2.6856237574344434E7, Coste con permutacion: 2.685573931316572E7

Permutacion Pos1: (5246(Ciudad: 5587)) -> Pos2: (14709(Ciudad: 14876)). Coste sin permutar: 2.685573931316572E7, Coste con permutacion: 2.6854208189554885E7

Permutacion Pos1: (11739(Ciudad: 6868)) -> Pos2: (15967(Ciudad: 5839)). Coste sin permutar: 2.6854208189554885E7, Coste con permutacion: 2.6852623101723544E7

Permutacion Pos1: (2493(Ciudad: 4610)) -> Pos2: (5995(Ciudad: 8281)). Coste sin permutar: 2.6852623101723544E7, Coste con permutacion: 2.685194221546868E7

Permutacion Pos1: (13721(Ciudad: 18248)) -> Pos2: (18112(Ciudad: 11271)). Coste sin permutar: 2.685194221546868E7, Coste con permutacion: 2.6849719789540395E7

Permutacion Pos1: (8725(Ciudad: 7090)) -> Pos2: (723(Ciudad: 6585)). Coste sin permutar: 2.6849719789540395E7, Coste con permutacion: 2.6848487471858162E7

Permutacion Pos1: (14609(Ciudad: 7073)) -> Pos2: (8718(Ciudad: 12753)). Coste sin permutar: 2.6848487471858162E7, Coste con permutacion: 2.684613098983427E7

Permutacion Pos1: (11320(Ciudad: 13780)) -> Pos2: (17538(Ciudad: 17337)). Coste sin permutar: 2.684613098983427E7, Coste con permutacion: 2.684320145025184E7

Permutacion Pos1: (18288(Ciudad: 5503)) -> Pos2: (10096(Ciudad: 7565)). Coste sin permutar: 2.684320145025184E7, Coste con permutacion: 2.6841935983721837E7

Permutacion Pos1: (1880(Ciudad: 11886)) -> Pos2: (7524(Ciudad: 14909)). Coste sin permutar: 2.6841935983721837E7, Coste con permutacion: 2.684038183468867E7

Permutacion Pos1: (15613(Ciudad: 1864)) -> Pos2: (6193(Ciudad: 10223)). Coste sin permutar: 2.684038183468867E7, Coste con permutacion: 2.683915655983134E7

Permutacion Pos1: (4696(Ciudad: 18229)) -> Pos2: (14701(Ciudad: 15803)). Coste sin permutar: 2.683915655983134E7, Coste con permutacion: 2.6836801453816738E7

Permutacion Pos1: (14115(Ciudad: 3230)) -> Pos2: (8200(Ciudad: 17564)). Coste sin permutar: 2.6836801453816738E7, Coste con permutacion: 2.6834352437727068E7

Permutacion Pos1: (13283(Ciudad: 3406)) -> Pos2: (3870(Ciudad: 17962)). Coste sin permutar: 2.6834352437727068E7, Coste con permutacion: 2.6833451865664274E7

Permutacion Pos1: (8939(Ciudad: 8686)) -> Pos2: (8808(Ciudad: 7320)). Coste sin permutar: 2.6833451865664274E7, Coste con permutacion: 2.683128069237443E7

Permutacion Pos1: (15082(Ciudad: 11928)) -> Pos2: (5408(Ciudad: 13058)). Coste sin permutar: 2.683128069237443E7, Coste con permutacion: 2.6829433625249725E7

Permutacion Pos1: (4502(Ciudad: 14499)) -> Pos2: (1297(Ciudad: 4165)). Coste sin permutar: 2.6829433625249725E7, Coste con permutacion: 2.6828183882726025E7

Permutacion Pos1: (9528(Ciudad: 6503)) -> Pos2: (16641(Ciudad: 16793)). Coste sin permutar: 2.6828183882726025E7, Coste con permutacion: 2.6825209578234736E7

Permutacion Pos1: (10377(Ciudad: 14184)) -> Pos2: (290(Ciudad: 16868)). Coste sin permutar: 2.6825209578234736E7, Coste con permutacion: 2.6823096588781003E7

Permutacion Pos1: (6080(Ciudad: 11117)) -> Pos2: (9576(Ciudad: 16297)). Coste sin permutar: 2.6823096588781003E7, Coste con permutacion: 2.6820191263899833E7

Permutacion Pos1: (14193(Ciudad: 11259)) -> Pos2: (17228(Ciudad: 13797)). Coste sin permutar: 2.6820191263899833E7, Coste con permutacion: 2.6819725838527057E7

Permutacion Pos1: (15286(Ciudad: 721)) -> Pos2: (8759(Ciudad: 12724)). Coste sin permutar: 2.6819725838527057E7, Coste con permutacion: 2.6817751602704924E7

Permutacion Pos1: (15158(Ciudad: 3528)) -> Pos2: (3172(Ciudad: 18242)). Coste sin permutar: 2.6817751602704924E7, Coste con permutacion: 2.6815907242305893E7

Permutacion Pos1: (2219(Ciudad: 11232)) -> Pos2: (15020(Ciudad: 9653)). Coste sin permutar: 2.6815907242305893E7, Coste con permutacion: 2.6814915736717097E7

Permutacion Pos1: (13484(Ciudad: 5547)) -> Pos2: (11670(Ciudad: 11095)). Coste sin permutar: 2.6814915736717097E7, Coste con permutacion: 2.6812845652863983E7

Permutacion Pos1: (450(Ciudad: 2272)) -> Pos2: (15812(Ciudad: 14251)). Coste sin permutar: 2.6812845652863983E7, Coste con permutacion: 2.6812324975585964E7

Permutacion Pos1: (18165(Ciudad: 12429)) -> Pos2: (9377(Ciudad: 9425)). Coste sin permutar: 2.6812324975585964E7, Coste con permutacion: 2.6811279780131124E7

Permutacion Pos1: (7953(Ciudad: 15053)) -> Pos2: (13646(Ciudad: 993)). Coste sin permutar: 2.6811279780131124E7, Coste con permutacion: 2.6808133078433637E7

Permutacion Pos1: (4260(Ciudad: 3490)) -> Pos2: (6691(Ciudad: 3736)). Coste sin permutar: 2.6808133078433637E7, Coste con permutacion: 2.680615520245136E7

Permutacion Pos1: (5874(Ciudad: 16349)) -> Pos2: (11608(Ciudad: 3292)). Coste sin permutar: 2.680615520245136E7, Coste con permutacion: 2.6803172336662486E7

Permutacion Pos1: (17883(Ciudad: 11349)) -> Pos2: (4370(Ciudad: 14038)). Coste sin permutar: 2.6803172336662486E7, Coste con permutacion: 2.6802259306180023E7

Permutacion Pos1: (9095(Ciudad: 14076)) -> Pos2: (521(Ciudad: 7668)). Coste sin permutar: 2.6802259306180023E7, Coste con permutacion: 2.68011488207985E7

Permutacion Pos1: (3732(Ciudad: 3331)) -> Pos2: (4132(Ciudad: 3267)). Coste sin permutar: 2.68011488207985E7, Coste con permutacion: 2.6799229945206158E7

Permutacion Pos1: (4508(Ciudad: 12206)) -> Pos2: (5242(Ciudad: 7452)). Coste sin permutar: 2.6799229945206158E7, Coste con permutacion: 2.6797558307924308E7

Permutacion Pos1: (9052(Ciudad: 8384)) -> Pos2: (14332(Ciudad: 1396)). Coste sin permutar: 2.6797558307924308E7, Coste con permutacion: 2.6796774244438585E7

Permutacion Pos1: (4519(Ciudad: 7202)) -> Pos2: (1314(Ciudad: 3850)). Coste sin permutar: 2.6796774244438585E7, Coste con permutacion: 2.6794325417270426E7

Permutacion Pos1: (7100(Ciudad: 3350)) -> Pos2: (3267(Ciudad: 7091)). Coste sin permutar: 2.6794325417270426E7, Coste con permutacion: 2.6790684711624198E7

Permutacion Pos1: (5595(Ciudad: 12459)) -> Pos2: (18061(Ciudad: 2519)). Coste sin permutar: 2.6790684711624198E7, Coste con permutacion: 2.678716994262091E7

Permutacion Pos1: (5474(Ciudad: 10097)) -> Pos2: (815(Ciudad: 3383)). Coste sin permutar: 2.678716994262091E7, Coste con permutacion: 2.6783181026171684E7

Permutacion Pos1: (6219(Ciudad: 1165)) -> Pos2: (9672(Ciudad: 16318)). Coste sin permutar: 2.6783181026171684E7, Coste con permutacion: 2.678093847209026E7

Permutacion Pos1: (701(Ciudad: 4085)) -> Pos2: (9507(Ciudad: 6208)). Coste sin permutar: 2.678093847209026E7, Coste con permutacion: 2.677834217007399E7

Permutacion Pos1: (12554(Ciudad: 10739)) -> Pos2: (12268(Ciudad: 5162)). Coste sin permutar: 2.677834217007399E7, Coste con permutacion: 2.6776902850660462E7

Permutacion Pos1: (918(Ciudad: 7625)) -> Pos2: (2003(Ciudad: 14462)). Coste sin permutar: 2.6776902850660462E7, Coste con permutacion: 2.6773833661939543E7

Permutacion Pos1: (18191(Ciudad: 14784)) -> Pos2: (2325(Ciudad: 17929)). Coste sin permutar: 2.6773833661939543E7, Coste con permutacion: 2.677298440733025E7

Permutacion Pos1: (10745(Ciudad: 1251)) -> Pos2: (11906(Ciudad: 797)). Coste sin permutar: 2.677298440733025E7, Coste con permutacion: 2.6769792333345238E7

Permutacion Pos1: (2614(Ciudad: 8214)) -> Pos2: (47(Ciudad: 11842)). Coste sin permutar: 2.6769792333345238E7, Coste con permutacion: 2.6768656611723002E7

Permutacion Pos1: (16756(Ciudad: 14765)) -> Pos2: (9227(Ciudad: 16008)). Coste sin permutar: 2.6768656611723002E7, Coste con permutacion: 2.6767552633957606E7

Permutacion Pos1: (8227(Ciudad: 7972)) -> Pos2: (109(Ciudad: 5079)). Coste sin permutar: 2.6767552633957606E7, Coste con permutacion: 2.6765094781170424E7

Permutacion Pos1: (12903(Ciudad: 12030)) -> Pos2: (11800(Ciudad: 373)). Coste sin permutar: 2.6765094781170424E7, Coste con permutacion: 2.6763853080003746E7

Permutacion Pos1: (3376(Ciudad: 7396)) -> Pos2: (11061(Ciudad: 12158)). Coste sin permutar: 2.6763853080003746E7, Coste con permutacion: 2.6762853305212736E7

Permutacion Pos1: (17531(Ciudad: 10702)) -> Pos2: (4723(Ciudad: 11661)). Coste sin permutar: 2.6762853305212736E7, Coste con permutacion: 2.6761584406329338E7

Permutacion Pos1: (3030(Ciudad: 12647)) -> Pos2: (12763(Ciudad: 10255)). Coste sin permutar: 2.6761584406329338E7, Coste con permutacion: 2.675904594184793E7

Permutacion Pos1: (14350(Ciudad: 18487)) -> Pos2: (17447(Ciudad: 18057)). Coste sin permutar: 2.675904594184793E7, Coste con permutacion: 2.675692411017049E7

Permutacion Pos1: (6056(Ciudad: 15078)) -> Pos2: (2009(Ciudad: 1766)). Coste sin permutar: 2.675692411017049E7, Coste con permutacion: 2.6755344916505303E7

Permutacion Pos1: (8746(Ciudad: 6273)) -> Pos2: (17363(Ciudad: 12677)). Coste sin permutar: 2.6755344916505303E7, Coste con permutacion: 2.674949385821343E7

Permutacion Pos1: (16987(Ciudad: 11658)) -> Pos2: (10889(Ciudad: 12432)). Coste sin permutar: 2.674949385821343E7, Coste con permutacion: 2.674799032561883E7

Permutacion Pos1: (10021(Ciudad: 15190)) -> Pos2: (2363(Ciudad: 17220)). Coste sin permutar: 2.674799032561883E7, Coste con permutacion: 2.6747017406226326E7

Permutacion Pos1: (10819(Ciudad: 3481)) -> Pos2: (3632(Ciudad: 1851)). Coste sin permutar: 2.6747017406226326E7, Coste con permutacion: 2.6745787591529876E7

Permutacion Pos1: (5507(Ciudad: 3703)) -> Pos2: (12811(Ciudad: 15055)). Coste sin permutar: 2.6745787591529876E7, Coste con permutacion: 2.6743786378055375E7

Permutacion Pos1: (9671(Ciudad: 10004)) -> Pos2: (16151(Ciudad: 703)). Coste sin permutar: 2.6743786378055375E7, Coste con permutacion: 2.6741403611714303E7

Permutacion Pos1: (15112(Ciudad: 6748)) -> Pos2: (11001(Ciudad: 535)). Coste sin permutar: 2.6741403611714303E7, Coste con permutacion: 2.6739721733198266E7

Permutacion Pos1: (1397(Ciudad: 3715)) -> Pos2: (17782(Ciudad: 8077)). Coste sin permutar: 2.6739721733198266E7, Coste con permutacion: 2.6736209071570612E7

Permutacion Pos1: (12347(Ciudad: 3251)) -> Pos2: (4614(Ciudad: 8759)). Coste sin permutar: 2.6736209071570612E7, Coste con permutacion: 2.6732437695266113E7

Permutacion Pos1: (14785(Ciudad: 9488)) -> Pos2: (18240(Ciudad: 12662)). Coste sin permutar: 2.6732437695266113E7, Coste con permutacion: 2.673133650885093E7

Permutacion Pos1: (12629(Ciudad: 478)) -> Pos2: (10050(Ciudad: 11659)). Coste sin permutar: 2.673133650885093E7, Coste con permutacion: 2.6730085048537433E7

Permutacion Pos1: (1271(Ciudad: 16506)) -> Pos2: (16598(Ciudad: 8344)). Coste sin permutar: 2.6730085048537433E7, Coste con permutacion: 2.67285277925233E7

Permutacion Pos1: (9560(Ciudad: 17323)) -> Pos2: (11817(Ciudad: 12333)). Coste sin permutar: 2.67285277925233E7, Coste con permutacion: 2.67278370985035E7

Permutacion Pos1: (5568(Ciudad: 14362)) -> Pos2: (665(Ciudad: 3370)). Coste sin permutar: 2.67278370985035E7, Coste con permutacion: 2.672665162222498E7

Permutacion Pos1: (4250(Ciudad: 14103)) -> Pos2: (159(Ciudad: 15772)). Coste sin permutar: 2.672665162222498E7, Coste con permutacion: 2.6724217524670575E7

Permutacion Pos1: (194(Ciudad: 3005)) -> Pos2: (15249(Ciudad: 9673)). Coste sin permutar: 2.6724217524670575E7, Coste con permutacion: 2.6721364615512293E7

Permutacion Pos1: (17361(Ciudad: 9116)) -> Pos2: (6355(Ciudad: 12323)). Coste sin permutar: 2.6721364615512293E7, Coste con permutacion: 2.6720185384407535E7

Permutacion Pos1: (1600(Ciudad: 13689)) -> Pos2: (17171(Ciudad: 5000)). Coste sin permutar: 2.6720185384407535E7, Coste con permutacion: 2.6718880331622254E7

Permutacion Pos1: (6489(Ciudad: 16781)) -> Pos2: (11187(Ciudad: 1762)). Coste sin permutar: 2.6718880331622254E7, Coste con permutacion: 2.6717292654343884E7

Permutacion Pos1: (16497(Ciudad: 17436)) -> Pos2: (17779(Ciudad: 8882)). Coste sin permutar: 2.6717292654343884E7, Coste con permutacion: 2.671403701487574E7

Permutacion Pos1: (8129(Ciudad: 6520)) -> Pos2: (18429(Ciudad: 1854)). Coste sin permutar: 2.671403701487574E7, Coste con permutacion: 2.6712563001510065E7

Permutacion Pos1: (16429(Ciudad: 5192)) -> Pos2: (11510(Ciudad: 13618)). Coste sin permutar: 2.6712563001510065E7, Coste con permutacion: 2.6710238594887488E7

Permutacion Pos1: (11476(Ciudad: 18194)) -> Pos2: (13261(Ciudad: 8237)). Coste sin permutar: 2.6710238594887488E7, Coste con permutacion: 2.6707998569991034E7

Permutacion Pos1: (1747(Ciudad: 5187)) -> Pos2: (1683(Ciudad: 8965)). Coste sin permutar: 2.6707998569991034E7, Coste con permutacion: 2.670455555862633E7

Permutacion Pos1: (1555(Ciudad: 9181)) -> Pos2: (17817(Ciudad: 7218)). Coste sin permutar: 2.670455555862633E7, Coste con permutacion: 2.6701143077889916E7

Permutacion Pos1: (310(Ciudad: 3460)) -> Pos2: (14742(Ciudad: 14147)). Coste sin permutar: 2.6701143077889916E7, Coste con permutacion: 2.6700194606700223E7

Permutacion Pos1: (10545(Ciudad: 2292)) -> Pos2: (14757(Ciudad: 9756)). Coste sin permutar: 2.6700194606700223E7, Coste con permutacion: 2.6698567572594024E7

Permutacion Pos1: (15462(Ciudad: 7472)) -> Pos2: (9936(Ciudad: 4364)). Coste sin permutar: 2.6698567572594024E7, Coste con permutacion: 2.6695756405828763E7

Permutacion Pos1: (11335(Ciudad: 3534)) -> Pos2: (6004(Ciudad: 7220)). Coste sin permutar: 2.6695756405828763E7, Coste con permutacion: 2.6693788454007067E7

Permutacion Pos1: (16651(Ciudad: 8852)) -> Pos2: (11855(Ciudad: 9613)). Coste sin permutar: 2.6693788454007067E7, Coste con permutacion: 2.6691729977698736E7

Permutacion Pos1: (11686(Ciudad: 1695)) -> Pos2: (10428(Ciudad: 7939)). Coste sin permutar: 2.6691729977698736E7, Coste con permutacion: 2.669084750575411E7

Permutacion Pos1: (668(Ciudad: 5813)) -> Pos2: (14967(Ciudad: 14130)). Coste sin permutar: 2.669084750575411E7, Coste con permutacion: 2.6689404055131447E7

Permutacion Pos1: (16475(Ciudad: 15610)) -> Pos2: (11109(Ciudad: 17785)). Coste sin permutar: 2.6689404055131447E7, Coste con permutacion: 2.6687325621149223E7

Permutacion Pos1: (4990(Ciudad: 732)) -> Pos2: (6602(Ciudad: 5345)). Coste sin permutar: 2.6687325621149223E7, Coste con permutacion: 2.6685809271322183E7

Permutacion Pos1: (6062(Ciudad: 15251)) -> Pos2: (14446(Ciudad: 8135)). Coste sin permutar: 2.6685809271322183E7, Coste con permutacion: 2.668375271293356E7

Permutacion Pos1: (4857(Ciudad: 7702)) -> Pos2: (13786(Ciudad: 2347)). Coste sin permutar: 2.668375271293356E7, Coste con permutacion: 2.6682297732380193E7

Permutacion Pos1: (9427(Ciudad: 519)) -> Pos2: (9981(Ciudad: 12082)). Coste sin permutar: 2.6682297732380193E7, Coste con permutacion: 2.667939141527348E7

Permutacion Pos1: (14629(Ciudad: 4797)) -> Pos2: (4456(Ciudad: 10598)). Coste sin permutar: 2.667939141527348E7, Coste con permutacion: 2.667721546523691E7

Permutacion Pos1: (17345(Ciudad: 6740)) -> Pos2: (418(Ciudad: 14015)). Coste sin permutar: 2.667721546523691E7, Coste con permutacion: 2.667613956272828E7

Permutacion Pos1: (7282(Ciudad: 3338)) -> Pos2: (3399(Ciudad: 8226)). Coste sin permutar: 2.667613956272828E7, Coste con permutacion: 2.667470950440247E7

Permutacion Pos1: (17889(Ciudad: 1993)) -> Pos2: (12310(Ciudad: 2527)). Coste sin permutar: 2.667470950440247E7, Coste con permutacion: 2.66729695060929E7

Permutacion Pos1: (5846(Ciudad: 13881)) -> Pos2: (16771(Ciudad: 8206)). Coste sin permutar: 2.66729695060929E7, Coste con permutacion: 2.6670479279002935E7

Permutacion Pos1: (9039(Ciudad: 10391)) -> Pos2: (5894(Ciudad: 1123)). Coste sin permutar: 2.6670479279002935E7, Coste con permutacion: 2.6669352191426072E7

Permutacion Pos1: (13679(Ciudad: 4420)) -> Pos2: (16713(Ciudad: 11076)). Coste sin permutar: 2.6669352191426072E7, Coste con permutacion: 2.666561403246044E7

Permutacion Pos1: (3373(Ciudad: 8225)) -> Pos2: (54(Ciudad: 3798)). Coste sin permutar: 2.666561403246044E7, Coste con permutacion: 2.66631667702325E7

Permutacion Pos1: (10201(Ciudad: 11786)) -> Pos2: (4018(Ciudad: 4411)). Coste sin permutar: 2.66631667702325E7, Coste con permutacion: 2.666122314197261E7

Permutacion Pos1: (966(Ciudad: 1535)) -> Pos2: (6868(Ciudad: 14531)). Coste sin permutar: 2.666122314197261E7, Coste con permutacion: 2.6658443633831974E7

Permutacion Pos1: (17898(Ciudad: 8581)) -> Pos2: (17631(Ciudad: 17817)). Coste sin permutar: 2.6658443633831974E7, Coste con permutacion: 2.6654334781835947E7

Permutacion Pos1: (15742(Ciudad: 17517)) -> Pos2: (17851(Ciudad: 13777)). Coste sin permutar: 2.6654334781835947E7, Coste con permutacion: 2.6653465748364564E7

Permutacion Pos1: (1337(Ciudad: 10914)) -> Pos2: (16163(Ciudad: 14558)). Coste sin permutar: 2.6653465748364564E7, Coste con permutacion: 2.665278914344542E7

Permutacion Pos1: (6694(Ciudad: 14578)) -> Pos2: (1121(Ciudad: 1025)). Coste sin permutar: 2.665278914344542E7, Coste con permutacion: 2.664911053531706E7

Permutacion Pos1: (17838(Ciudad: 2361)) -> Pos2: (5080(Ciudad: 17984)). Coste sin permutar: 2.664911053531706E7, Coste con permutacion: 2.6647454850301865E7

Permutacion Pos1: (5934(Ciudad: 14482)) -> Pos2: (14223(Ciudad: 3187)). Coste sin permutar: 2.6647454850301865E7, Coste con permutacion: 2.6646465796823718E7

Permutacion Pos1: (10611(Ciudad: 14826)) -> Pos2: (1680(Ciudad: 2245)). Coste sin permutar: 2.6646465796823718E7, Coste con permutacion: 2.664514200382375E7

Permutacion Pos1: (4499(Ciudad: 15083)) -> Pos2: (14890(Ciudad: 2789)). Coste sin permutar: 2.664514200382375E7, Coste con permutacion: 2.664232150661086E7

Permutacion Pos1: (18376(Ciudad: 1865)) -> Pos2: (5865(Ciudad: 9920)). Coste sin permutar: 2.664232150661086E7, Coste con permutacion: 2.6641231678548027E7

Permutacion Pos1: (16345(Ciudad: 13596)) -> Pos2: (3651(Ciudad: 13868)). Coste sin permutar: 2.6641231678548027E7, Coste con permutacion: 2.6638274231581055E7

Permutacion Pos1: (10516(Ciudad: 4124)) -> Pos2: (13164(Ciudad: 6980)). Coste sin permutar: 2.6638274231581055E7, Coste con permutacion: 2.6629074375999115E7

Permutacion Pos1: (17667(Ciudad: 3355)) -> Pos2: (16023(Ciudad: 13554)). Coste sin permutar: 2.6629074375999115E7, Coste con permutacion: 2.6627996443694495E7

Permutacion Pos1: (8616(Ciudad: 15179)) -> Pos2: (15442(Ciudad: 5333)). Coste sin permutar: 2.6627996443694495E7, Coste con permutacion: 2.662669111726335E7

Permutacion Pos1: (3613(Ciudad: 3331)) -> Pos2: (4132(Ciudad: 15428)). Coste sin permutar: 2.662669111726335E7, Coste con permutacion: 2.6624008971907422E7

Permutacion Pos1: (9279(Ciudad: 8614)) -> Pos2: (6356(Ciudad: 4700)). Coste sin permutar: 2.6624008971907422E7, Coste con permutacion: 2.6620521088100206E7

Permutacion Pos1: (13340(Ciudad: 10451)) -> Pos2: (6122(Ciudad: 14579)). Coste sin permutar: 2.6620521088100206E7, Coste con permutacion: 2.6616073247084685E7

Permutacion Pos1: (11152(Ciudad: 13354)) -> Pos2: (16719(Ciudad: 11342)). Coste sin permutar: 2.6616073247084685E7, Coste con permutacion: 2.6615073437505975E7

Permutacion Pos1: (12731(Ciudad: 10866)) -> Pos2: (15019(Ciudad: 1443)). Coste sin permutar: 2.6615073437505975E7, Coste con permutacion: 2.6612679101902485E7

Permutacion Pos1: (11333(Ciudad: 9435)) -> Pos2: (960(Ciudad: 271)). Coste sin permutar: 2.6612679101902485E7, Coste con permutacion: 2.6610997680123836E7

Permutacion Pos1: (12838(Ciudad: 15030)) -> Pos2: (5711(Ciudad: 15478)). Coste sin permutar: 2.6610997680123836E7, Coste con permutacion: 2.6608310011841897E7

Permutacion Pos1: (7540(Ciudad: 17781)) -> Pos2: (12994(Ciudad: 6626)). Coste sin permutar: 2.6608310011841897E7, Coste con permutacion: 2.6606324118958216E7

Permutacion Pos1: (12997(Ciudad: 7544)) -> Pos2: (582(Ciudad: 10859)). Coste sin permutar: 2.6606324118958216E7, Coste con permutacion: 2.6606051314596724E7

Permutacion Pos1: (15418(Ciudad: 10388)) -> Pos2: (12354(Ciudad: 18345)). Coste sin permutar: 2.6606051314596724E7, Coste con permutacion: 2.6604071341910243E7

Permutacion Pos1: (15438(Ciudad: 5977)) -> Pos2: (8731(Ciudad: 9849)). Coste sin permutar: 2.6604071341910243E7, Coste con permutacion: 2.6602693835146528E7

Permutacion Pos1: (5928(Ciudad: 8060)) -> Pos2: (11659(Ciudad: 5775)). Coste sin permutar: 2.6602693835146528E7, Coste con permutacion: 2.6600513959818024E7

Permutacion Pos1: (1790(Ciudad: 4362)) -> Pos2: (12034(Ciudad: 5624)). Coste sin permutar: 2.6600513959818024E7, Coste con permutacion: 2.6597970876838304E7

Permutacion Pos1: (13654(Ciudad: 14540)) -> Pos2: (2435(Ciudad: 11099)). Coste sin permutar: 2.6597970876838304E7, Coste con permutacion: 2.6596255501364328E7

Permutacion Pos1: (4977(Ciudad: 1794)) -> Pos2: (9151(Ciudad: 1845)). Coste sin permutar: 2.6596255501364328E7, Coste con permutacion: 2.6594709095702987E7

Permutacion Pos1: (1733(Ciudad: 1418)) -> Pos2: (6914(Ciudad: 6517)). Coste sin permutar: 2.6594709095702987E7, Coste con permutacion: 2.6592721315568954E7

Permutacion Pos1: (10988(Ciudad: 4935)) -> Pos2: (1330(Ciudad: 14806)). Coste sin permutar: 2.6592721315568954E7, Coste con permutacion: 2.65917990475413E7

Permutacion Pos1: (17841(Ciudad: 10112)) -> Pos2: (1675(Ciudad: 2772)). Coste sin permutar: 2.65917990475413E7, Coste con permutacion: 2.658904596482445E7

Permutacion Pos1: (4397(Ciudad: 7050)) -> Pos2: (7331(Ciudad: 5179)). Coste sin permutar: 2.658904596482445E7, Coste con permutacion: 2.6587268014357217E7

Permutacion Pos1: (2067(Ciudad: 2040)) -> Pos2: (5545(Ciudad: 12339)). Coste sin permutar: 2.6587268014357217E7, Coste con permutacion: 2.6585986260851245E7

Permutacion Pos1: (10665(Ciudad: 18301)) -> Pos2: (10167(Ciudad: 1553)). Coste sin permutar: 2.6585986260851245E7, Coste con permutacion: 2.658488199856488E7

Permutacion Pos1: (1589(Ciudad: 9698)) -> Pos2: (10823(Ciudad: 11357)). Coste sin permutar: 2.658488199856488E7, Coste con permutacion: 2.658381328182364E7

Permutacion Pos1: (14051(Ciudad: 13600)) -> Pos2: (11133(Ciudad: 8539)). Coste sin permutar: 2.658381328182364E7, Coste con permutacion: 2.6582175562836405E7

Permutacion Pos1: (11087(Ciudad: 3681)) -> Pos2: (6700(Ciudad: 11235)). Coste sin permutar: 2.6582175562836405E7, Coste con permutacion: 2.657978544230689E7

Permutacion Pos1: (4461(Ciudad: 4775)) -> Pos2: (7640(Ciudad: 3974)). Coste sin permutar: 2.657978544230689E7, Coste con permutacion: 2.6577889519521855E7

Permutacion Pos1: (8351(Ciudad: 912)) -> Pos2: (8562(Ciudad: 1462)). Coste sin permutar: 2.6577889519521855E7, Coste con permutacion: 2.657523980273692E7

Permutacion Pos1: (3559(Ciudad: 148)) -> Pos2: (11961(Ciudad: 15220)). Coste sin permutar: 2.657523980273692E7, Coste con permutacion: 2.6574775365749363E7

Permutacion Pos1: (14038(Ciudad: 17136)) -> Pos2: (14818(Ciudad: 18295)). Coste sin permutar: 2.6574775365749363E7, Coste con permutacion: 2.6572954075984497E7

Permutacion Pos1: (1204(Ciudad: 8297)) -> Pos2: (14808(Ciudad: 8683)). Coste sin permutar: 2.6572954075984497E7, Coste con permutacion: 2.6571782277695812E7

Permutacion Pos1: (7246(Ciudad: 15154)) -> Pos2: (7166(Ciudad: 5312)). Coste sin permutar: 2.6571782277695812E7, Coste con permutacion: 2.656972162479069E7

Permutacion Pos1: (17037(Ciudad: 17606)) -> Pos2: (3647(Ciudad: 12414)). Coste sin permutar: 2.656972162479069E7, Coste con permutacion: 2.6568224047269568E7

Permutacion Pos1: (1576(Ciudad: 13531)) -> Pos2: (17003(Ciudad: 4969)). Coste sin permutar: 2.6568224047269568E7, Coste con permutacion: 2.656578382054928E7

Permutacion Pos1: (9118(Ciudad: 16419)) -> Pos2: (12901(Ciudad: 6080)). Coste sin permutar: 2.656578382054928E7, Coste con permutacion: 2.656467482863809E7

Permutacion Pos1: (11762(Ciudad: 8321)) -> Pos2: (4201(Ciudad: 17622)). Coste sin permutar: 2.656467482863809E7, Coste con permutacion: 2.6562574094269417E7

Permutacion Pos1: (16189(Ciudad: 13937)) -> Pos2: (16418(Ciudad: 2834)). Coste sin permutar: 2.6562574094269417E7, Coste con permutacion: 2.655998004945563E7

Permutacion Pos1: (10406(Ciudad: 2977)) -> Pos2: (9953(Ciudad: 12192)). Coste sin permutar: 2.655998004945563E7, Coste con permutacion: 2.6558088648220126E7

Permutacion Pos1: (4857(Ciudad: 6609)) -> Pos2: (17860(Ciudad: 2347)). Coste sin permutar: 2.6558088648220126E7, Coste con permutacion: 2.6556895728566904E7

Permutacion Pos1: (18366(Ciudad: 7442)) -> Pos2: (539(Ciudad: 7654)). Coste sin permutar: 2.6556895728566904E7, Coste con permutacion: 2.6554602649519455E7

Permutacion Pos1: (10591(Ciudad: 13917)) -> Pos2: (16014(Ciudad: 7646)). Coste sin permutar: 2.6554602649519455E7, Coste con permutacion: 2.6553312587331876E7

Permutacion Pos1: (12916(Ciudad: 11632)) -> Pos2: (14969(Ciudad: 6800)). Coste sin permutar: 2.6553312587331876E7, Coste con permutacion: 2.6551643827541515E7

Permutacion Pos1: (2777(Ciudad: 3993)) -> Pos2: (2583(Ciudad: 10181)). Coste sin permutar: 2.6551643827541515E7, Coste con permutacion: 2.655007553104753E7

Permutacion Pos1: (15798(Ciudad: 18137)) -> Pos2: (16660(Ciudad: 13656)). Coste sin permutar: 2.655007553104753E7, Coste con permutacion: 2.654788187270793E7

