Archivo: a280.tsp, semilla: 95215391

Permutacion Pos1: (5433(Ciudad: 12910)) -> Pos2: (15318(Ciudad: 4170)). Coste sin permutar: 2.625538474343037E7, Coste con permutacion: 2.6251670456829045E7

Permutacion Pos1: (8144(Ciudad: 2769)) -> Pos2: (5810(Ciudad: 505)). Coste sin permutar: 2.6251670456829045E7, Coste con permutacion: 2.6249777816896737E7

Permutacion Pos1: (16415(Ciudad: 4432)) -> Pos2: (5670(Ciudad: 13084)). Coste sin permutar: 2.6249777816896737E7, Coste con permutacion: 2.624918320298821E7

Permutacion Pos1: (3511(Ciudad: 1038)) -> Pos2: (10871(Ciudad: 9339)). Coste sin permutar: 2.624918320298821E7, Coste con permutacion: 2.6248733098678168E7

Permutacion Pos1: (12179(Ciudad: 1371)) -> Pos2: (8343(Ciudad: 12353)). Coste sin permutar: 2.6248733098678168E7, Coste con permutacion: 2.6247456060497526E7

Permutacion Pos1: (302(Ciudad: 14133)) -> Pos2: (205(Ciudad: 8230)). Coste sin permutar: 2.6247456060497526E7, Coste con permutacion: 2.624512130562072E7

Permutacion Pos1: (5635(Ciudad: 10947)) -> Pos2: (954(Ciudad: 4415)). Coste sin permutar: 2.624512130562072E7, Coste con permutacion: 2.624439797939106E7

Permutacion Pos1: (5145(Ciudad: 9055)) -> Pos2: (8155(Ciudad: 9052)). Coste sin permutar: 2.624439797939106E7, Coste con permutacion: 2.624356220468129E7

Permutacion Pos1: (14084(Ciudad: 14664)) -> Pos2: (11062(Ciudad: 18158)). Coste sin permutar: 2.624356220468129E7, Coste con permutacion: 2.6241244307969324E7

Permutacion Pos1: (15959(Ciudad: 4804)) -> Pos2: (15822(Ciudad: 15746)). Coste sin permutar: 2.6241244307969324E7, Coste con permutacion: 2.6238583395740055E7

Permutacion Pos1: (10378(Ciudad: 15840)) -> Pos2: (10502(Ciudad: 17277)). Coste sin permutar: 2.6238583395740055E7, Coste con permutacion: 2.623672525086797E7

Permutacion Pos1: (14006(Ciudad: 543)) -> Pos2: (10277(Ciudad: 15106)). Coste sin permutar: 2.623672525086797E7, Coste con permutacion: 2.6234186749854892E7

Permutacion Pos1: (1509(Ciudad: 11281)) -> Pos2: (10739(Ciudad: 6473)). Coste sin permutar: 2.6234186749854892E7, Coste con permutacion: 2.6233475868402313E7

Permutacion Pos1: (1102(Ciudad: 2065)) -> Pos2: (5958(Ciudad: 5576)). Coste sin permutar: 2.6233475868402313E7, Coste con permutacion: 2.623195403721941E7

Permutacion Pos1: (101(Ciudad: 16542)) -> Pos2: (17948(Ciudad: 7844)). Coste sin permutar: 2.623195403721941E7, Coste con permutacion: 2.6231414184367295E7

Permutacion Pos1: (1596(Ciudad: 5117)) -> Pos2: (5181(Ciudad: 14738)). Coste sin permutar: 2.6231414184367295E7, Coste con permutacion: 2.622668898758283E7

Permutacion Pos1: (3305(Ciudad: 4608)) -> Pos2: (13888(Ciudad: 10922)). Coste sin permutar: 2.622668898758283E7, Coste con permutacion: 2.622329310491226E7

Permutacion Pos1: (17949(Ciudad: 3335)) -> Pos2: (10228(Ciudad: 15001)). Coste sin permutar: 2.622329310491226E7, Coste con permutacion: 2.622170719678038E7

Permutacion Pos1: (14025(Ciudad: 14560)) -> Pos2: (7758(Ciudad: 6333)). Coste sin permutar: 2.622170719678038E7, Coste con permutacion: 2.621809040284939E7

Permutacion Pos1: (13988(Ciudad: 3354)) -> Pos2: (3389(Ciudad: 18239)). Coste sin permutar: 2.621809040284939E7, Coste con permutacion: 2.6216527978729036E7

Permutacion Pos1: (4509(Ciudad: 6906)) -> Pos2: (16147(Ciudad: 7582)). Coste sin permutar: 2.6216527978729036E7, Coste con permutacion: 2.621435335629339E7

Permutacion Pos1: (16057(Ciudad: 9316)) -> Pos2: (15659(Ciudad: 8868)). Coste sin permutar: 2.621435335629339E7, Coste con permutacion: 2.6212561758247837E7

Permutacion Pos1: (3513(Ciudad: 1726)) -> Pos2: (4211(Ciudad: 15600)). Coste sin permutar: 2.6212561758247837E7, Coste con permutacion: 2.6209231126802433E7

Permutacion Pos1: (11648(Ciudad: 6339)) -> Pos2: (12545(Ciudad: 83)). Coste sin permutar: 2.6209231126802433E7, Coste con permutacion: 2.6208192001694217E7

Permutacion Pos1: (14264(Ciudad: 13817)) -> Pos2: (14786(Ciudad: 13456)). Coste sin permutar: 2.6208192001694217E7, Coste con permutacion: 2.6206787718795013E7

Permutacion Pos1: (15635(Ciudad: 14358)) -> Pos2: (2722(Ciudad: 18257)). Coste sin permutar: 2.6206787718795013E7, Coste con permutacion: 2.6206067587781608E7

Permutacion Pos1: (2114(Ciudad: 13737)) -> Pos2: (14833(Ciudad: 13640)). Coste sin permutar: 2.6206067587781608E7, Coste con permutacion: 2.6204618014858767E7

Permutacion Pos1: (12044(Ciudad: 232)) -> Pos2: (2983(Ciudad: 3838)). Coste sin permutar: 2.6204618014858767E7, Coste con permutacion: 2.620263936406004E7

Permutacion Pos1: (1482(Ciudad: 2555)) -> Pos2: (9110(Ciudad: 5113)). Coste sin permutar: 2.620263936406004E7, Coste con permutacion: 2.619900437291517E7

Permutacion Pos1: (2258(Ciudad: 612)) -> Pos2: (10543(Ciudad: 10018)). Coste sin permutar: 2.619900437291517E7, Coste con permutacion: 2.6197880753277216E7

Permutacion Pos1: (1319(Ciudad: 4755)) -> Pos2: (2979(Ciudad: 5388)). Coste sin permutar: 2.6197880753277216E7, Coste con permutacion: 2.619736931253622E7

Permutacion Pos1: (5535(Ciudad: 15115)) -> Pos2: (13455(Ciudad: 4291)). Coste sin permutar: 2.619736931253622E7, Coste con permutacion: 2.619706575587293E7


Archivo: pr144.tsp, semilla: 95215391
Permutacion Pos1: (42(Ciudad: 116)) -> Pos2: (124(Ciudad: 109)). Coste sin permutar: 657663.9605993326, Coste con permutacion: 629703.6292561286

Permutacion Pos1: (55(Ciudad: 84)) -> Pos2: (23(Ciudad: 93)). Coste sin permutar: 629703.6292561286, Coste con permutacion: 607604.5572996846

Permutacion Pos1: (95(Ciudad: 143)) -> Pos2: (136(Ciudad: 28)). Coste sin permutar: 607604.5572996846, Coste con permutacion: 585512.1278028315

Permutacion Pos1: (79(Ciudad: 106)) -> Pos2: (34(Ciudad: 30)). Coste sin permutar: 585512.1278028315, Coste con permutacion: 552414.3642253502

Permutacion Pos1: (10(Ciudad: 3)) -> Pos2: (115(Ciudad: 66)). Coste sin permutar: 552414.3642253502, Coste con permutacion: 526991.6080030755

Permutacion Pos1: (110(Ciudad: 126)) -> Pos2: (103(Ciudad: 2)). Coste sin permutar: 526991.6080030755, Coste con permutacion: 507867.85299509106

Permutacion Pos1: (62(Ciudad: 74)) -> Pos2: (44(Ciudad: 40)). Coste sin permutar: 507867.85299509106, Coste con permutacion: 487385.2275013322

Permutacion Pos1: (56(Ciudad: 73)) -> Pos2: (46(Ciudad: 134)). Coste sin permutar: 487385.2275013322, Coste con permutacion: 476578.80666985974

Permutacion Pos1: (41(Ciudad: 79)) -> Pos2: (11(Ciudad: 56)). Coste sin permutar: 476578.80666985974, Coste con permutacion: 458947.68596182263

Permutacion Pos1: (126(Ciudad: 141)) -> Pos2: (130(Ciudad: 136)). Coste sin permutar: 458947.68596182263, Coste con permutacion: 449992.2319800818

Permutacion Pos1: (105(Ciudad: 96)) -> Pos2: (52(Ciudad: 124)). Coste sin permutar: 449992.2319800818, Coste con permutacion: 439813.63525622763

Permutacion Pos1: (136(Ciudad: 18)) -> Pos2: (91(Ciudad: 68)). Coste sin permutar: 439813.63525622763, Coste con permutacion: 425878.0332632813

Permutacion Pos1: (70(Ciudad: 92)) -> Pos2: (64(Ciudad: 35)). Coste sin permutar: 425878.0332632813, Coste con permutacion: 413164.17456645845

Permutacion Pos1: (51(Ciudad: 8)) -> Pos2: (112(Ciudad: 53)). Coste sin permutar: 413164.17456645845, Coste con permutacion: 403920.97274435713

Permutacion Pos1: (97(Ciudad: 125)) -> Pos2: (104(Ciudad: 19)). Coste sin permutar: 403920.97274435713, Coste con permutacion: 393237.14822816127

Permutacion Pos1: (87(Ciudad: 3)) -> Pos2: (115(Ciudad: 132)). Coste sin permutar: 393237.14822816127, Coste con permutacion: 384336.12385036034

Permutacion Pos1: (81(Ciudad: 79)) -> Pos2: (11(Ciudad: 21)). Coste sin permutar: 384336.12385036034, Coste con permutacion: 378738.31206920714

Permutacion Pos1: (125(Ciudad: 43)) -> Pos2: (66(Ciudad: 123)). Coste sin permutar: 378738.31206920714, Coste con permutacion: 370946.6146953241

Permutacion Pos1: (29(Ciudad: 28)) -> Pos2: (95(Ciudad: 46)). Coste sin permutar: 370946.6146953241, Coste con permutacion: 367435.6088165167

Permutacion Pos1: (123(Ciudad: 84)) -> Pos2: (23(Ciudad: 94)). Coste sin permutar: 367435.6088165167, Coste con permutacion: 360521.0657096836

Permutacion Pos1: (82(Ciudad: 117)) -> Pos2: (142(Ciudad: 41)). Coste sin permutar: 360521.0657096836, Coste con permutacion: 350897.23652729846

Permutacion Pos1: (98(Ciudad: 98)) -> Pos2: (107(Ciudad: 132)). Coste sin permutar: 350897.23652729846, Coste con permutacion: 340530.8312414659

Permutacion Pos1: (93(Ciudad: 137)) -> Pos2: (122(Ciudad: 42)). Coste sin permutar: 340530.8312414659, Coste con permutacion: 335992.0635790372

Permutacion Pos1: (20(Ciudad: 67)) -> Pos2: (5(Ciudad: 100)). Coste sin permutar: 335992.0635790372, Coste con permutacion: 329213.36254309246

Permutacion Pos1: (106(Ciudad: 109)) -> Pos2: (42(Ciudad: 122)). Coste sin permutar: 329213.36254309246, Coste con permutacion: 324881.75772330875

Permutacion Pos1: (101(Ciudad: 85)) -> Pos2: (28(Ciudad: 130)). Coste sin permutar: 324881.75772330875, Coste con permutacion: 318089.05192435544

Permutacion Pos1: (22(Ciudad: 45)) -> Pos2: (68(Ciudad: 83)). Coste sin permutar: 318089.05192435544, Coste con permutacion: 310220.859822583

Permutacion Pos1: (70(Ciudad: 32)) -> Pos2: (118(Ciudad: 35)). Coste sin permutar: 310220.859822583, Coste con permutacion: 302013.6947003545

Permutacion Pos1: (133(Ciudad: 62)) -> Pos2: (8(Ciudad: 14)). Coste sin permutar: 302013.6947003545, Coste con permutacion: 299126.39033230743

Permutacion Pos1: (123(Ciudad: 25)) -> Pos2: (72(Ciudad: 94)). Coste sin permutar: 299126.39033230743, Coste con permutacion: 292608.3591978087

Permutacion Pos1: (70(Ciudad: 83)) -> Pos2: (22(Ciudad: 35)). Coste sin permutar: 292608.3591978087, Coste con permutacion: 287888.91477194394

Permutacion Pos1: (37(Ciudad: 76)) -> Pos2: (32(Ciudad: 101)). Coste sin permutar: 287888.91477194394, Coste con permutacion: 286221.62451051146

Permutacion Pos1: (78(Ciudad: 133)) -> Pos2: (99(Ciudad: 58)). Coste sin permutar: 286221.62451051146, Coste con permutacion: 281335.5062925593

Permutacion Pos1: (132(Ciudad: 37)) -> Pos2: (94(Ciudad: 134)). Coste sin permutar: 281335.5062925593, Coste con permutacion: 279300.7046250468

Permutacion Pos1: (69(Ciudad: 116)) -> Pos2: (108(Ciudad: 44)). Coste sin permutar: 279300.7046250468, Coste con permutacion: 278200.57779836905

Permutacion Pos1: (112(Ciudad: 74)) -> Pos2: (44(Ciudad: 8)). Coste sin permutar: 278200.57779836905, Coste con permutacion: 273746.73263806273

Permutacion Pos1: (133(Ciudad: 133)) -> Pos2: (99(Ciudad: 14)). Coste sin permutar: 273746.73263806273, Coste con permutacion: 272155.9212890953

Permutacion Pos1: (4(Ciudad: 97)) -> Pos2: (57(Ciudad: 64)). Coste sin permutar: 272155.9212890953, Coste con permutacion: 267149.6067303413

Permutacion Pos1: (23(Ciudad: 114)) -> Pos2: (86(Ciudad: 84)). Coste sin permutar: 267149.6067303413, Coste con permutacion: 264767.0109420284

Permutacion Pos1: (5(Ciudad: 35)) -> Pos2: (70(Ciudad: 67)). Coste sin permutar: 264767.0109420284, Coste con permutacion: 263369.2131490236

Permutacion Pos1: (110(Ciudad: 132)) -> Pos2: (98(Ciudad: 38)). Coste sin permutar: 263369.2131490236, Coste con permutacion: 262789.87442389206

Permutacion Pos1: (41(Ciudad: 70)) -> Pos2: (16(Ciudad: 56)). Coste sin permutar: 262789.87442389206, Coste con permutacion: 262199.6194562625

Permutacion Pos1: (62(Ciudad: 5)) -> Pos2: (117(Ciudad: 50)). Coste sin permutar: 262199.6194562625, Coste con permutacion: 256078.3824593053

Permutacion Pos1: (2(Ciudad: 18)) -> Pos2: (91(Ciudad: 48)). Coste sin permutar: 256078.3824593053, Coste con permutacion: 255845.84025878247

Permutacion Pos1: (140(Ciudad: 95)) -> Pos2: (53(Ciudad: 120)). Coste sin permutar: 255845.84025878247, Coste con permutacion: 252845.43996793116

Permutacion Pos1: (103(Ciudad: 114)) -> Pos2: (86(Ciudad: 126)). Coste sin permutar: 252845.43996793116, Coste con permutacion: 249812.15247514044

Permutacion Pos1: (74(Ciudad: 76)) -> Pos2: (32(Ciudad: 27)). Coste sin permutar: 249812.15247514044, Coste con permutacion: 249214.27961798475

Permutacion Pos1: (83(Ciudad: 15)) -> Pos2: (90(Ciudad: 131)). Coste sin permutar: 249214.27961798475, Coste con permutacion: 247322.3317419047

Permutacion Pos1: (65(Ciudad: 62)) -> Pos2: (8(Ciudad: 71)). Coste sin permutar: 247322.3317419047, Coste con permutacion: 245764.8226157655

Permutacion Pos1: (40(Ciudad: 124)) -> Pos2: (105(Ciudad: 57)). Coste sin permutar: 245764.8226157655, Coste con permutacion: 244764.8226157655

Permutacion Pos1: (46(Ciudad: 10)) -> Pos2: (134(Ciudad: 73)). Coste sin permutar: 244764.8226157655, Coste con permutacion: 244720.30587022216

Permutacion Pos1: (6(Ciudad: 127)) -> Pos2: (124(Ciudad: 66)). Coste sin permutar: 244720.30587022216, Coste con permutacion: 241414.18151543586

Permutacion Pos1: (67(Ciudad: 66)) -> Pos2: (6(Ciudad: 72)). Coste sin permutar: 241414.18151543586, Coste con permutacion: 241164.91882510757

Permutacion Pos1: (107(Ciudad: 110)) -> Pos2: (13(Ciudad: 118)). Coste sin permutar: 241164.91882510757, Coste con permutacion: 240303.72158045243

Permutacion Pos1: (46(Ciudad: 32)) -> Pos2: (76(Ciudad: 73)). Coste sin permutar: 240303.72158045243, Coste con permutacion: 239834.38180035524

Permutacion Pos1: (91(Ciudad: 44)) -> Pos2: (64(Ciudad: 18)). Coste sin permutar: 239834.38180035524, Coste con permutacion: 237984.21618739952


Archivo: u1060.tsp, semilla: 95215391
Permutacion Pos1: (456(Ciudad: 542)) -> Pos2: (648(Ciudad: 878)). Coste sin permutar: 5545675.966698978, Coste con permutacion: 5499855.949694343

Permutacion Pos1: (110(Ciudad: 186)) -> Pos2: (419(Ciudad: 262)). Coste sin permutar: 5499855.949694343, Coste con permutacion: 5450319.300000521

Permutacion Pos1: (37(Ciudad: 364)) -> Pos2: (109(Ciudad: 298)). Coste sin permutar: 5450319.300000521, Coste con permutacion: 5405961.467223004

Permutacion Pos1: (308(Ciudad: 816)) -> Pos2: (41(Ciudad: 498)). Coste sin permutar: 5405961.467223004, Coste con permutacion: 5369454.662617023

Permutacion Pos1: (498(Ciudad: 86)) -> Pos2: (640(Ciudad: 170)). Coste sin permutar: 5369454.662617023, Coste con permutacion: 5346605.72774594

Permutacion Pos1: (629(Ciudad: 671)) -> Pos2: (791(Ciudad: 454)). Coste sin permutar: 5346605.72774594, Coste con permutacion: 5287188.198084154

Permutacion Pos1: (112(Ciudad: 639)) -> Pos2: (1008(Ciudad: 354)). Coste sin permutar: 5287188.198084154, Coste con permutacion: 5251985.460764623

Permutacion Pos1: (118(Ciudad: 406)) -> Pos2: (249(Ciudad: 818)). Coste sin permutar: 5251985.460764623, Coste con permutacion: 5212588.183275271

Permutacion Pos1: (772(Ciudad: 964)) -> Pos2: (481(Ciudad: 138)). Coste sin permutar: 5212588.183275271, Coste con permutacion: 5181617.5652881395

Permutacion Pos1: (248(Ciudad: 355)) -> Pos2: (143(Ciudad: 493)). Coste sin permutar: 5181617.5652881395, Coste con permutacion: 5154111.27185712

Permutacion Pos1: (387(Ciudad: 455)) -> Pos2: (607(Ciudad: 426)). Coste sin permutar: 5154111.27185712, Coste con permutacion: 5124935.065768069

Permutacion Pos1: (1033(Ciudad: 719)) -> Pos2: (1059(Ciudad: 1002)). Coste sin permutar: 5124935.065768069, Coste con permutacion: 5089167.432984864

Permutacion Pos1: (822(Ciudad: 138)) -> Pos2: (772(Ciudad: 622)). Coste sin permutar: 5089167.432984864, Coste con permutacion: 5059460.972753908

Permutacion Pos1: (1059(Ciudad: 1055)) -> Pos2: (973(Ciudad: 719)). Coste sin permutar: 5059460.972753908, Coste con permutacion: 5025222.6259336835

Permutacion Pos1: (1023(Ciudad: 494)) -> Pos2: (201(Ciudad: 1001)). Coste sin permutar: 5025222.6259336835, Coste con permutacion: 4979775.746739586

Permutacion Pos1: (1043(Ciudad: 1060)) -> Pos2: (966(Ciudad: 1003)). Coste sin permutar: 4979775.746739586, Coste con permutacion: 4949773.517105141

Permutacion Pos1: (144(Ciudad: 473)) -> Pos2: (363(Ciudad: 359)). Coste sin permutar: 4949773.517105141, Coste con permutacion: 4919862.226573767

Permutacion Pos1: (149(Ciudad: 666)) -> Pos2: (986(Ciudad: 362)). Coste sin permutar: 4919862.226573767, Coste con permutacion: 4885437.712415

Permutacion Pos1: (402(Ciudad: 936)) -> Pos2: (260(Ciudad: 514)). Coste sin permutar: 4885437.712415, Coste con permutacion: 4850722.184807415

Permutacion Pos1: (780(Ciudad: 426)) -> Pos2: (387(Ciudad: 585)). Coste sin permutar: 4850722.184807415, Coste con permutacion: 4825231.010325439

Permutacion Pos1: (467(Ciudad: 584)) -> Pos2: (797(Ciudad: 796)). Coste sin permutar: 4825231.010325439, Coste con permutacion: 4794867.438709322

Permutacion Pos1: (97(Ciudad: 422)) -> Pos2: (321(Ciudad: 373)). Coste sin permutar: 4794867.438709322, Coste con permutacion: 4774068.831400464

Permutacion Pos1: (676(Ciudad: 168)) -> Pos2: (517(Ciudad: 107)). Coste sin permutar: 4774068.831400464, Coste con permutacion: 4744765.099752651

Permutacion Pos1: (635(Ciudad: 999)) -> Pos2: (1032(Ciudad: 773)). Coste sin permutar: 4744765.099752651, Coste con permutacion: 4699744.507446135

Permutacion Pos1: (817(Ciudad: 324)) -> Pos2: (116(Ciudad: 970)). Coste sin permutar: 4699744.507446135, Coste con permutacion: 4673472.933845026

Permutacion Pos1: (788(Ciudad: 253)) -> Pos2: (35(Ciudad: 695)). Coste sin permutar: 4673472.933845026, Coste con permutacion: 4643587.991529179

Permutacion Pos1: (70(Ciudad: 816)) -> Pos2: (41(Ciudad: 230)). Coste sin permutar: 4643587.991529179, Coste con permutacion: 4613057.864104823

Permutacion Pos1: (898(Ciudad: 638)) -> Pos2: (981(Ciudad: 1051)). Coste sin permutar: 4613057.864104823, Coste con permutacion: 4589290.694288157

Permutacion Pos1: (236(Ciudad: 510)) -> Pos2: (278(Ciudad: 863)). Coste sin permutar: 4589290.694288157, Coste con permutacion: 4571229.903463732

Permutacion Pos1: (206(Ciudad: 117)) -> Pos2: (618(Ciudad: 810)). Coste sin permutar: 4571229.903463732, Coste con permutacion: 4524196.0907706935

Permutacion Pos1: (648(Ciudad: 187)) -> Pos2: (432(Ciudad: 542)). Coste sin permutar: 4524196.0907706935, Coste con permutacion: 4499750.752012942

Permutacion Pos1: (1018(Ciudad: 424)) -> Pos2: (370(Ciudad: 655)). Coste sin permutar: 4499750.752012942, Coste con permutacion: 4481026.518027278

Permutacion Pos1: (219(Ciudad: 746)) -> Pos2: (853(Ciudad: 862)). Coste sin permutar: 4481026.518027278, Coste con permutacion: 4459323.416189915

Permutacion Pos1: (203(Ciudad: 184)) -> Pos2: (457(Ciudad: 269)). Coste sin permutar: 4459323.416189915, Coste con permutacion: 4437953.107389566

Permutacion Pos1: (42(Ciudad: 182)) -> Pos2: (431(Ciudad: 286)). Coste sin permutar: 4437953.107389566, Coste con permutacion: 4414789.23874792

Permutacion Pos1: (51(Ciudad: 265)) -> Pos2: (91(Ciudad: 296)). Coste sin permutar: 4414789.23874792, Coste con permutacion: 4390220.601925005

Permutacion Pos1: (795(Ciudad: 792)) -> Pos2: (527(Ciudad: 56)). Coste sin permutar: 4390220.601925005, Coste con permutacion: 4366082.030064223

Permutacion Pos1: (622(Ciudad: 772)) -> Pos2: (647(Ciudad: 549)). Coste sin permutar: 4366082.030064223, Coste con permutacion: 4345237.755485571

Permutacion Pos1: (788(Ciudad: 341)) -> Pos2: (269(Ciudad: 695)). Coste sin permutar: 4345237.755485571, Coste con permutacion: 4318690.145681255

Permutacion Pos1: (561(Ciudad: 965)) -> Pos2: (595(Ciudad: 553)). Coste sin permutar: 4318690.145681255, Coste con permutacion: 4297770.645277149

Permutacion Pos1: (721(Ciudad: 444)) -> Pos2: (542(Ciudad: 763)). Coste sin permutar: 4297770.645277149, Coste con permutacion: 4282428.821324807

Permutacion Pos1: (88(Ciudad: 235)) -> Pos2: (48(Ciudad: 263)). Coste sin permutar: 4282428.821324807, Coste con permutacion: 4254927.830858208

Permutacion Pos1: (586(Ciudad: 830)) -> Pos2: (334(Ciudad: 559)). Coste sin permutar: 4254927.830858208, Coste con permutacion: 4225756.380703699

Permutacion Pos1: (149(Ciudad: 735)) -> Pos2: (777(Ciudad: 362)). Coste sin permutar: 4225756.380703699, Coste con permutacion: 4193074.1365196817

Permutacion Pos1: (1029(Ciudad: 467)) -> Pos2: (382(Ciudad: 1009)). Coste sin permutar: 4193074.1365196817, Coste con permutacion: 4173276.779416811

Permutacion Pos1: (886(Ciudad: 738)) -> Pos2: (881(Ciudad: 55)). Coste sin permutar: 4173276.779416811, Coste con permutacion: 4153805.305179731

Permutacion Pos1: (850(Ciudad: 273)) -> Pos2: (255(Ciudad: 973)). Coste sin permutar: 4153805.305179731, Coste con permutacion: 4132578.5406347085

Permutacion Pos1: (680(Ciudad: 392)) -> Pos2: (340(Ciudad: 570)). Coste sin permutar: 4132578.5406347085, Coste con permutacion: 4103014.6773972427

Permutacion Pos1: (514(Ciudad: 398)) -> Pos2: (359(Ciudad: 785)). Coste sin permutar: 4103014.6773972427, Coste con permutacion: 4081200.210375199

Permutacion Pos1: (119(Ciudad: 440)) -> Pos2: (512(Ciudad: 363)). Coste sin permutar: 4081200.210375199, Coste con permutacion: 4056257.571620386

Permutacion Pos1: (563(Ciudad: 808)) -> Pos2: (261(Ciudad: 552)). Coste sin permutar: 4056257.571620386, Coste con permutacion: 4032831.6887449236

Permutacion Pos1: (792(Ciudad: 1059)) -> Pos2: (943(Ciudad: 737)). Coste sin permutar: 4032831.6887449236, Coste con permutacion: 4021695.4485415886

Permutacion Pos1: (759(Ciudad: 1060)) -> Pos2: (966(Ciudad: 1016)). Coste sin permutar: 4021695.4485415886, Coste con permutacion: 4005336.0624042326

Permutacion Pos1: (288(Ciudad: 412)) -> Pos2: (291(Ciudad: 411)). Coste sin permutar: 4005336.0624042326, Coste con permutacion: 3992982.657051814

Permutacion Pos1: (329(Ciudad: 997)) -> Pos2: (1035(Ciudad: 909)). Coste sin permutar: 3992982.657051814, Coste con permutacion: 3968708.748527587

Permutacion Pos1: (973(Ciudad: 33)) -> Pos2: (833(Ciudad: 1055)). Coste sin permutar: 3968708.748527587, Coste con permutacion: 3955346.829604725

Permutacion Pos1: (1032(Ciudad: 498)) -> Pos2: (308(Ciudad: 999)). Coste sin permutar: 3955346.829604725, Coste con permutacion: 3939903.060558639

Permutacion Pos1: (447(Ciudad: 163)) -> Pos2: (579(Ciudad: 802)). Coste sin permutar: 3939903.060558639, Coste con permutacion: 3921398.572336665

Permutacion Pos1: (811(Ciudad: 153)) -> Pos2: (664(Ciudad: 693)). Coste sin permutar: 3921398.572336665, Coste con permutacion: 3912837.3818304488

Permutacion Pos1: (432(Ciudad: 99)) -> Pos2: (589(Ciudad: 187)). Coste sin permutar: 3912837.3818304488, Coste con permutacion: 3897687.855311052

Permutacion Pos1: (1039(Ciudad: 970)) -> Pos2: (817(Ciudad: 1028)). Coste sin permutar: 3897687.855311052, Coste con permutacion: 3871318.1028493573

Permutacion Pos1: (604(Ciudad: 573)) -> Pos2: (883(Ciudad: 778)). Coste sin permutar: 3871318.1028493573, Coste con permutacion: 3853003.5505369953

Permutacion Pos1: (627(Ciudad: 906)) -> Pos2: (116(Ciudad: 453)). Coste sin permutar: 3853003.5505369953, Coste con permutacion: 3844987.697343836

Permutacion Pos1: (679(Ciudad: 520)) -> Pos2: (404(Ciudad: 734)). Coste sin permutar: 3844987.697343836, Coste con permutacion: 3834363.0442764433

Permutacion Pos1: (517(Ciudad: 310)) -> Pos2: (5(Ciudad: 168)). Coste sin permutar: 3834363.0442764433, Coste con permutacion: 3817043.1203141026

Permutacion Pos1: (538(Ciudad: 542)) -> Pos2: (648(Ciudad: 677)). Coste sin permutar: 3817043.1203141026, Coste con permutacion: 3808512.964453721

Permutacion Pos1: (742(Ciudad: 938)) -> Pos2: (244(Ciudad: 977)). Coste sin permutar: 3808512.964453721, Coste con permutacion: 3802188.859929488

Permutacion Pos1: (407(Ciudad: 928)) -> Pos2: (317(Ciudad: 161)). Coste sin permutar: 3802188.859929488, Coste con permutacion: 3787512.641880832

Permutacion Pos1: (211(Ciudad: 923)) -> Pos2: (698(Ciudad: 807)). Coste sin permutar: 3787512.641880832, Coste con permutacion: 3775063.6077635195

Permutacion Pos1: (129(Ciudad: 168)) -> Pos2: (517(Ciudad: 433)). Coste sin permutar: 3775063.6077635195, Coste con permutacion: 3764570.4163143714

Permutacion Pos1: (487(Ciudad: 279)) -> Pos2: (133(Ciudad: 176)). Coste sin permutar: 3764570.4163143714, Coste con permutacion: 3756071.794126894

Permutacion Pos1: (910(Ciudad: 905)) -> Pos2: (332(Ciudad: 679)). Coste sin permutar: 3756071.794126894, Coste con permutacion: 3745795.601023814

Permutacion Pos1: (615(Ciudad: 103)) -> Pos2: (653(Ciudad: 775)). Coste sin permutar: 3745795.601023814, Coste con permutacion: 3722083.4884005757

Permutacion Pos1: (823(Ciudad: 264)) -> Pos2: (114(Ciudad: 976)). Coste sin permutar: 3722083.4884005757, Coste con permutacion: 3707830.4437300814

Permutacion Pos1: (241(Ciudad: 96)) -> Pos2: (566(Ciudad: 937)). Coste sin permutar: 3707830.4437300814, Coste con permutacion: 3696058.805190448

Permutacion Pos1: (971(Ciudad: 396)) -> Pos2: (320(Ciudad: 989)). Coste sin permutar: 3696058.805190448, Coste con permutacion: 3684923.083602661

Permutacion Pos1: (749(Ciudad: 1038)) -> Pos2: (956(Ciudad: 588)). Coste sin permutar: 3684923.083602661, Coste con permutacion: 3675894.11773412

Permutacion Pos1: (815(Ciudad: 338)) -> Pos2: (263(Ciudad: 2)). Coste sin permutar: 3675894.11773412, Coste con permutacion: 3667372.298393028

Permutacion Pos1: (556(Ciudad: 577)) -> Pos2: (809(Ciudad: 888)). Coste sin permutar: 3667372.298393028, Coste con permutacion: 3652024.477755401

Permutacion Pos1: (588(Ciudad: 605)) -> Pos2: (636(Ciudad: 93)). Coste sin permutar: 3652024.477755401, Coste con permutacion: 3634116.341279508

Permutacion Pos1: (739(Ciudad: 716)) -> Pos2: (962(Ciudad: 152)). Coste sin permutar: 3634116.341279508, Coste con permutacion: 3625754.8826153916

