Archivo: a280.tsp, semilla: 53919521

Permutacion Pos1: (11726(Ciudad: 13375)) -> Pos2: (15376(Ciudad: 8559)). Coste sin permutar: 2.695281350517497E7, Coste con permutacion: 2.6951304284638815E7

Permutacion Pos1: (18376(Ciudad: 7321)) -> Pos2: (6382(Ciudad: 5616)). Coste sin permutar: 2.6951304284638815E7, Coste con permutacion: 2.694993041306704E7

Permutacion Pos1: (4562(Ciudad: 12124)) -> Pos2: (8653(Ciudad: 17423)). Coste sin permutar: 2.694993041306704E7, Coste con permutacion: 2.6947559730402235E7

Permutacion Pos1: (5834(Ciudad: 18112)) -> Pos2: (17421(Ciudad: 2247)). Coste sin permutar: 2.6947559730402235E7, Coste con permutacion: 2.6945344651382577E7

Permutacion Pos1: (5339(Ciudad: 6547)) -> Pos2: (601(Ciudad: 2879)). Coste sin permutar: 2.6945344651382577E7, Coste con permutacion: 2.694234935577831E7

Permutacion Pos1: (11928(Ciudad: 9384)) -> Pos2: (105(Ciudad: 10024)). Coste sin permutar: 2.694234935577831E7, Coste con permutacion: 2.6941097586261753E7

Permutacion Pos1: (15803(Ciudad: 9069)) -> Pos2: (14194(Ciudad: 11510)). Coste sin permutar: 2.6941097586261753E7, Coste con permutacion: 2.6939021898122843E7

Permutacion Pos1: (5276(Ciudad: 1279)) -> Pos2: (7329(Ciudad: 3825)). Coste sin permutar: 2.6939021898122843E7, Coste con permutacion: 2.693809636726173E7

Permutacion Pos1: (5517(Ciudad: 10249)) -> Pos2: (14338(Ciudad: 10329)). Coste sin permutar: 2.693809636726173E7, Coste con permutacion: 2.6936635350778695E7

Permutacion Pos1: (15297(Ciudad: 2170)) -> Pos2: (3560(Ciudad: 7828)). Coste sin permutar: 2.6936635350778695E7, Coste con permutacion: 2.693622568272069E7

Permutacion Pos1: (2078(Ciudad: 10923)) -> Pos2: (15524(Ciudad: 1225)). Coste sin permutar: 2.693622568272069E7, Coste con permutacion: 2.6933883101341832E7

Permutacion Pos1: (6109(Ciudad: 16225)) -> Pos2: (9617(Ciudad: 1504)). Coste sin permutar: 2.6933883101341832E7, Coste con permutacion: 2.693133409325725E7

Permutacion Pos1: (15386(Ciudad: 17626)) -> Pos2: (17775(Ciudad: 18349)). Coste sin permutar: 2.693133409325725E7, Coste con permutacion: 2.692854998327154E7

Permutacion Pos1: (6332(Ciudad: 6125)) -> Pos2: (12136(Ciudad: 2265)). Coste sin permutar: 2.692854998327154E7, Coste con permutacion: 2.69253511072436E7

Permutacion Pos1: (10016(Ciudad: 4631)) -> Pos2: (6912(Ciudad: 9465)). Coste sin permutar: 2.69253511072436E7, Coste con permutacion: 2.6924153780967847E7

Permutacion Pos1: (5434(Ciudad: 10976)) -> Pos2: (12028(Ciudad: 9861)). Coste sin permutar: 2.6924153780967847E7, Coste con permutacion: 2.692332210559227E7

Permutacion Pos1: (4146(Ciudad: 6103)) -> Pos2: (15989(Ciudad: 16142)). Coste sin permutar: 2.692332210559227E7, Coste con permutacion: 2.692068268364918E7

Permutacion Pos1: (7710(Ciudad: 6026)) -> Pos2: (11640(Ciudad: 1177)). Coste sin permutar: 2.692068268364918E7, Coste con permutacion: 2.691927765449845E7

Permutacion Pos1: (4667(Ciudad: 2577)) -> Pos2: (11043(Ciudad: 11073)). Coste sin permutar: 2.691927765449845E7, Coste con permutacion: 2.6917013166591104E7

Permutacion Pos1: (11902(Ciudad: 14810)) -> Pos2: (2482(Ciudad: 17485)). Coste sin permutar: 2.6917013166591104E7, Coste con permutacion: 2.691622268298384E7

Permutacion Pos1: (15885(Ciudad: 5932)) -> Pos2: (3466(Ciudad: 3456)). Coste sin permutar: 2.691622268298384E7, Coste con permutacion: 2.6914289178039767E7

Permutacion Pos1: (17684(Ciudad: 11378)) -> Pos2: (9739(Ciudad: 8253)). Coste sin permutar: 2.6914289178039767E7, Coste con permutacion: 2.691045350784781E7

Permutacion Pos1: (4647(Ciudad: 11846)) -> Pos2: (15487(Ciudad: 4465)). Coste sin permutar: 2.691045350784781E7, Coste con permutacion: 2.6906074309669215E7

Permutacion Pos1: (16171(Ciudad: 2427)) -> Pos2: (2997(Ciudad: 13716)). Coste sin permutar: 2.6906074309669215E7, Coste con permutacion: 2.6905219952716246E7

Permutacion Pos1: (15728(Ciudad: 3423)) -> Pos2: (6855(Ciudad: 5249)). Coste sin permutar: 2.6905219952716246E7, Coste con permutacion: 2.6904028144809972E7

Permutacion Pos1: (15093(Ciudad: 7694)) -> Pos2: (1571(Ciudad: 18317)). Coste sin permutar: 2.6904028144809972E7, Coste con permutacion: 2.690276211544724E7

Permutacion Pos1: (4387(Ciudad: 5266)) -> Pos2: (2389(Ciudad: 14996)). Coste sin permutar: 2.690276211544724E7, Coste con permutacion: 2.6901060967489786E7

Permutacion Pos1: (9758(Ciudad: 9759)) -> Pos2: (17355(Ciudad: 14807)). Coste sin permutar: 2.6901060967489786E7, Coste con permutacion: 2.6899475310302652E7

Permutacion Pos1: (11255(Ciudad: 6174)) -> Pos2: (1225(Ciudad: 8193)). Coste sin permutar: 2.6899475310302652E7, Coste con permutacion: 2.689601555925015E7

Permutacion Pos1: (3989(Ciudad: 10800)) -> Pos2: (10471(Ciudad: 3007)). Coste sin permutar: 2.689601555925015E7, Coste con permutacion: 2.6893168645668272E7

Permutacion Pos1: (6138(Ciudad: 12217)) -> Pos2: (14264(Ciudad: 12687)). Coste sin permutar: 2.6893168645668272E7, Coste con permutacion: 2.6891194051413417E7

Permutacion Pos1: (7021(Ciudad: 9693)) -> Pos2: (1786(Ciudad: 2534)). Coste sin permutar: 2.6891194051413417E7, Coste con permutacion: 2.68874629081147E7

Permutacion Pos1: (15578(Ciudad: 4172)) -> Pos2: (2427(Ciudad: 17839)). Coste sin permutar: 2.68874629081147E7, Coste con permutacion: 2.6885666473597683E7

Permutacion Pos1: (16623(Ciudad: 15234)) -> Pos2: (10686(Ciudad: 18488)). Coste sin permutar: 2.6885666473597683E7, Coste con permutacion: 2.6883567676391143E7

Permutacion Pos1: (15649(Ciudad: 8019)) -> Pos2: (15872(Ciudad: 17055)). Coste sin permutar: 2.6883567676391143E7, Coste con permutacion: 2.688081881969546E7

Permutacion Pos1: (11177(Ciudad: 5294)) -> Pos2: (6714(Ciudad: 9510)). Coste sin permutar: 2.688081881969546E7, Coste con permutacion: 2.6879869527881224E7

Permutacion Pos1: (8746(Ciudad: 6296)) -> Pos2: (638(Ciudad: 12803)). Coste sin permutar: 2.6879869527881224E7, Coste con permutacion: 2.6877045677747566E7

Permutacion Pos1: (10296(Ciudad: 10041)) -> Pos2: (1441(Ciudad: 7614)). Coste sin permutar: 2.6877045677747566E7, Coste con permutacion: 2.6875090749637544E7

Permutacion Pos1: (11348(Ciudad: 5920)) -> Pos2: (1380(Ciudad: 14958)). Coste sin permutar: 2.6875090749637544E7, Coste con permutacion: 2.6873362844118554E7

Permutacion Pos1: (10462(Ciudad: 7348)) -> Pos2: (18182(Ciudad: 12815)). Coste sin permutar: 2.6873362844118554E7, Coste con permutacion: 2.6868461206080686E7

Permutacion Pos1: (14947(Ciudad: 8195)) -> Pos2: (481(Ciudad: 3835)). Coste sin permutar: 2.6868461206080686E7, Coste con permutacion: 2.6865910134700157E7

Permutacion Pos1: (7696(Ciudad: 3977)) -> Pos2: (8012(Ciudad: 16478)). Coste sin permutar: 2.6865910134700157E7, Coste con permutacion: 2.6861760672728885E7

Permutacion Pos1: (12174(Ciudad: 6663)) -> Pos2: (7998(Ciudad: 13777)). Coste sin permutar: 2.6861760672728885E7, Coste con permutacion: 2.6857743095019404E7

Permutacion Pos1: (591(Ciudad: 7548)) -> Pos2: (986(Ciudad: 8736)). Coste sin permutar: 2.6857743095019404E7, Coste con permutacion: 2.685635665680225E7

Permutacion Pos1: (14937(Ciudad: 17823)) -> Pos2: (17752(Ciudad: 5473)). Coste sin permutar: 2.685635665680225E7, Coste con permutacion: 2.6855004074037194E7

Permutacion Pos1: (9089(Ciudad: 12958)) -> Pos2: (9021(Ciudad: 662)). Coste sin permutar: 2.6855004074037194E7, Coste con permutacion: 2.6854015246312052E7

Permutacion Pos1: (431(Ciudad: 5172)) -> Pos2: (8923(Ciudad: 14249)). Coste sin permutar: 2.6854015246312052E7, Coste con permutacion: 2.685181195864905E7

Permutacion Pos1: (9900(Ciudad: 326)) -> Pos2: (6390(Ciudad: 3283)). Coste sin permutar: 2.685181195864905E7, Coste con permutacion: 2.6850470387709275E7

Permutacion Pos1: (17196(Ciudad: 14806)) -> Pos2: (12616(Ciudad: 3650)). Coste sin permutar: 2.6850470387709275E7, Coste con permutacion: 2.6849153261755053E7

Permutacion Pos1: (12783(Ciudad: 1490)) -> Pos2: (9555(Ciudad: 11823)). Coste sin permutar: 2.6849153261755053E7, Coste con permutacion: 2.684773705249303E7

Permutacion Pos1: (2213(Ciudad: 10585)) -> Pos2: (15384(Ciudad: 17217)). Coste sin permutar: 2.684773705249303E7, Coste con permutacion: 2.684607666978218E7

Permutacion Pos1: (14350(Ciudad: 10353)) -> Pos2: (16825(Ciudad: 8231)). Coste sin permutar: 2.684607666978218E7, Coste con permutacion: 2.684430768964956E7

Permutacion Pos1: (12373(Ciudad: 9830)) -> Pos2: (17800(Ciudad: 17439)). Coste sin permutar: 2.684430768964956E7, Coste con permutacion: 2.684253215427635E7

Permutacion Pos1: (8248(Ciudad: 1688)) -> Pos2: (16159(Ciudad: 1059)). Coste sin permutar: 2.684253215427635E7, Coste con permutacion: 2.6841184849659286E7

Permutacion Pos1: (9462(Ciudad: 14855)) -> Pos2: (1605(Ciudad: 17084)). Coste sin permutar: 2.6841184849659286E7, Coste con permutacion: 2.6838291476450678E7

Permutacion Pos1: (13207(Ciudad: 13708)) -> Pos2: (15927(Ciudad: 6015)). Coste sin permutar: 2.6838291476450678E7, Coste con permutacion: 2.6836893503531598E7

Permutacion Pos1: (15097(Ciudad: 8884)) -> Pos2: (1346(Ciudad: 16077)). Coste sin permutar: 2.6836893503531598E7, Coste con permutacion: 2.6834813368613582E7

Permutacion Pos1: (11955(Ciudad: 2172)) -> Pos2: (9622(Ciudad: 1531)). Coste sin permutar: 2.6834813368613582E7, Coste con permutacion: 2.6833476957714733E7

Permutacion Pos1: (10098(Ciudad: 9656)) -> Pos2: (7332(Ciudad: 611)). Coste sin permutar: 2.6833476957714733E7, Coste con permutacion: 2.683131240205859E7

Permutacion Pos1: (8628(Ciudad: 13937)) -> Pos2: (16420(Ciudad: 4506)). Coste sin permutar: 2.683131240205859E7, Coste con permutacion: 2.682939454533795E7

Permutacion Pos1: (12963(Ciudad: 7295)) -> Pos2: (13360(Ciudad: 5558)). Coste sin permutar: 2.682939454533795E7, Coste con permutacion: 2.6825776817237902E7

Permutacion Pos1: (15411(Ciudad: 3568)) -> Pos2: (7101(Ciudad: 18345)). Coste sin permutar: 2.6825776817237902E7, Coste con permutacion: 2.682378418207007E7

Permutacion Pos1: (4115(Ciudad: 9373)) -> Pos2: (1963(Ciudad: 10991)). Coste sin permutar: 2.682378418207007E7, Coste con permutacion: 2.6820972345874164E7

Permutacion Pos1: (15484(Ciudad: 16047)) -> Pos2: (16725(Ciudad: 13002)). Coste sin permutar: 2.6820972345874164E7, Coste con permutacion: 2.6819505254829857E7

Permutacion Pos1: (14699(Ciudad: 5536)) -> Pos2: (7887(Ciudad: 2542)). Coste sin permutar: 2.6819505254829857E7, Coste con permutacion: 2.6815675472465817E7

Permutacion Pos1: (2019(Ciudad: 4445)) -> Pos2: (4603(Ciudad: 4566)). Coste sin permutar: 2.6815675472465817E7, Coste con permutacion: 2.6814170389432803E7

Permutacion Pos1: (11918(Ciudad: 16325)) -> Pos2: (6205(Ciudad: 5484)). Coste sin permutar: 2.6814170389432803E7, Coste con permutacion: 2.6811723504628472E7

Permutacion Pos1: (18048(Ciudad: 18419)) -> Pos2: (13573(Ciudad: 17286)). Coste sin permutar: 2.6811723504628472E7, Coste con permutacion: 2.6809987007993124E7

Permutacion Pos1: (7155(Ciudad: 8172)) -> Pos2: (2414(Ciudad: 2239)). Coste sin permutar: 2.6809987007993124E7, Coste con permutacion: 2.68090988266876E7

Permutacion Pos1: (17689(Ciudad: 955)) -> Pos2: (10986(Ciudad: 8550)). Coste sin permutar: 2.68090988266876E7, Coste con permutacion: 2.680713071543388E7

Permutacion Pos1: (8736(Ciudad: 7656)) -> Pos2: (245(Ciudad: 13253)). Coste sin permutar: 2.680713071543388E7, Coste con permutacion: 2.680595195094238E7

Permutacion Pos1: (12555(Ciudad: 2366)) -> Pos2: (5821(Ciudad: 6137)). Coste sin permutar: 2.680595195094238E7, Coste con permutacion: 2.6804010776993506E7

Permutacion Pos1: (14630(Ciudad: 3516)) -> Pos2: (847(Ciudad: 5813)). Coste sin permutar: 2.6804010776993506E7, Coste con permutacion: 2.6802222578904483E7

Permutacion Pos1: (8773(Ciudad: 2839)) -> Pos2: (17925(Ciudad: 1154)). Coste sin permutar: 2.6802222578904483E7, Coste con permutacion: 2.6800566493094042E7

Permutacion Pos1: (16771(Ciudad: 6438)) -> Pos2: (4619(Ciudad: 6948)). Coste sin permutar: 2.6800566493094042E7, Coste con permutacion: 2.679950802264097E7

Permutacion Pos1: (7985(Ciudad: 17256)) -> Pos2: (15595(Ciudad: 1420)). Coste sin permutar: 2.679950802264097E7, Coste con permutacion: 2.6796588398875766E7

Permutacion Pos1: (16280(Ciudad: 1778)) -> Pos2: (8757(Ciudad: 4129)). Coste sin permutar: 2.6796588398875766E7, Coste con permutacion: 2.6792946930618953E7

Permutacion Pos1: (6816(Ciudad: 8974)) -> Pos2: (17467(Ciudad: 7914)). Coste sin permutar: 2.6792946930618953E7, Coste con permutacion: 2.6789776858267672E7

Permutacion Pos1: (9993(Ciudad: 11658)) -> Pos2: (13676(Ciudad: 7768)). Coste sin permutar: 2.6789776858267672E7, Coste con permutacion: 2.678880913100294E7

Permutacion Pos1: (9185(Ciudad: 8415)) -> Pos2: (18059(Ciudad: 10477)). Coste sin permutar: 2.678880913100294E7, Coste con permutacion: 2.6786240561294656E7

Permutacion Pos1: (7563(Ciudad: 10601)) -> Pos2: (14436(Ciudad: 12970)). Coste sin permutar: 2.6786240561294656E7, Coste con permutacion: 2.678479779315578E7

Permutacion Pos1: (11550(Ciudad: 7796)) -> Pos2: (15626(Ciudad: 16260)). Coste sin permutar: 2.678479779315578E7, Coste con permutacion: 2.678173564434861E7

Permutacion Pos1: (12398(Ciudad: 11016)) -> Pos2: (14310(Ciudad: 14885)). Coste sin permutar: 2.678173564434861E7, Coste con permutacion: 2.6777729463930905E7

Permutacion Pos1: (16592(Ciudad: 16904)) -> Pos2: (15905(Ciudad: 16495)). Coste sin permutar: 2.6777729463930905E7, Coste con permutacion: 2.6775394870172784E7

Permutacion Pos1: (7235(Ciudad: 11405)) -> Pos2: (14075(Ciudad: 6965)). Coste sin permutar: 2.6775394870172784E7, Coste con permutacion: 2.6774336468358647E7

Permutacion Pos1: (10021(Ciudad: 12193)) -> Pos2: (9581(Ciudad: 17220)). Coste sin permutar: 2.6774336468358647E7, Coste con permutacion: 2.67727043529048E7

Permutacion Pos1: (5048(Ciudad: 14012)) -> Pos2: (17586(Ciudad: 209)). Coste sin permutar: 2.67727043529048E7, Coste con permutacion: 2.6771811932705704E7

Permutacion Pos1: (8156(Ciudad: 13376)) -> Pos2: (14480(Ciudad: 11677)). Coste sin permutar: 2.6771811932705704E7, Coste con permutacion: 2.6770213191830803E7

Permutacion Pos1: (15053(Ciudad: 9910)) -> Pos2: (13939(Ciudad: 10348)). Coste sin permutar: 2.6770213191830803E7, Coste con permutacion: 2.676903572579704E7

Permutacion Pos1: (5502(Ciudad: 4386)) -> Pos2: (12919(Ciudad: 3038)). Coste sin permutar: 2.676903572579704E7, Coste con permutacion: 2.676772047796732E7

Permutacion Pos1: (534(Ciudad: 11342)) -> Pos2: (3091(Ciudad: 14248)). Coste sin permutar: 2.676772047796732E7, Coste con permutacion: 2.676472852382197E7

Permutacion Pos1: (13411(Ciudad: 8112)) -> Pos2: (12264(Ciudad: 3649)). Coste sin permutar: 2.676472852382197E7, Coste con permutacion: 2.676283792989506E7

Permutacion Pos1: (10555(Ciudad: 14766)) -> Pos2: (1411(Ciudad: 10141)). Coste sin permutar: 2.676283792989506E7, Coste con permutacion: 2.6762143657373384E7

Permutacion Pos1: (14667(Ciudad: 12909)) -> Pos2: (5796(Ciudad: 5717)). Coste sin permutar: 2.6762143657373384E7, Coste con permutacion: 2.675886611640551E7

Permutacion Pos1: (14067(Ciudad: 6412)) -> Pos2: (1101(Ciudad: 17566)). Coste sin permutar: 2.675886611640551E7, Coste con permutacion: 2.675701396136153E7

Permutacion Pos1: (2828(Ciudad: 4465)) -> Pos2: (4647(Ciudad: 4089)). Coste sin permutar: 2.675701396136153E7, Coste con permutacion: 2.6754007571881197E7

Permutacion Pos1: (15691(Ciudad: 14496)) -> Pos2: (15452(Ciudad: 3730)). Coste sin permutar: 2.6754007571881197E7, Coste con permutacion: 2.675197360728407E7

Permutacion Pos1: (7141(Ciudad: 6465)) -> Pos2: (14637(Ciudad: 5404)). Coste sin permutar: 2.675197360728407E7, Coste con permutacion: 2.6748777964863747E7

Permutacion Pos1: (8341(Ciudad: 10151)) -> Pos2: (13447(Ciudad: 6061)). Coste sin permutar: 2.6748777964863747E7, Coste con permutacion: 2.6747042649020582E7

Permutacion Pos1: (18288(Ciudad: 8959)) -> Pos2: (5089(Ciudad: 16612)). Coste sin permutar: 2.6747042649020582E7, Coste con permutacion: 2.6744839933645293E7

Permutacion Pos1: (9083(Ciudad: 15305)) -> Pos2: (6680(Ciudad: 5640)). Coste sin permutar: 2.6744839933645293E7, Coste con permutacion: 2.674233956986523E7

Permutacion Pos1: (3108(Ciudad: 3512)) -> Pos2: (3283(Ciudad: 5627)). Coste sin permutar: 2.674233956986523E7, Coste con permutacion: 2.6741222628167283E7

Permutacion Pos1: (16564(Ciudad: 5814)) -> Pos2: (8445(Ciudad: 13943)). Coste sin permutar: 2.6741222628167283E7, Coste con permutacion: 2.6740755049621645E7

Permutacion Pos1: (12072(Ciudad: 16832)) -> Pos2: (8821(Ciudad: 11139)). Coste sin permutar: 2.6740755049621645E7, Coste con permutacion: 2.6737941509909E7

Permutacion Pos1: (9646(Ciudad: 1401)) -> Pos2: (8010(Ciudad: 8877)). Coste sin permutar: 2.6737941509909E7, Coste con permutacion: 2.6735119245411675E7

Permutacion Pos1: (17060(Ciudad: 6905)) -> Pos2: (499(Ciudad: 4426)). Coste sin permutar: 2.6735119245411675E7, Coste con permutacion: 2.6730607379928578E7

Permutacion Pos1: (13034(Ciudad: 1183)) -> Pos2: (7657(Ciudad: 4235)). Coste sin permutar: 2.6730607379928578E7, Coste con permutacion: 2.67292023138426E7

Permutacion Pos1: (3026(Ciudad: 496)) -> Pos2: (2973(Ciudad: 9422)). Coste sin permutar: 2.67292023138426E7, Coste con permutacion: 2.672721490356189E7

Permutacion Pos1: (3670(Ciudad: 14545)) -> Pos2: (13217(Ciudad: 15497)). Coste sin permutar: 2.672721490356189E7, Coste con permutacion: 2.672550007596422E7

Permutacion Pos1: (7458(Ciudad: 783)) -> Pos2: (9267(Ciudad: 4981)). Coste sin permutar: 2.672550007596422E7, Coste con permutacion: 2.6723534502870414E7

Permutacion Pos1: (11603(Ciudad: 4272)) -> Pos2: (2399(Ciudad: 80)). Coste sin permutar: 2.6723534502870414E7, Coste con permutacion: 2.6721475488885727E7

Permutacion Pos1: (588(Ciudad: 6203)) -> Pos2: (1708(Ciudad: 6741)). Coste sin permutar: 2.6721475488885727E7, Coste con permutacion: 2.6719774340397857E7

Permutacion Pos1: (6552(Ciudad: 13152)) -> Pos2: (14483(Ciudad: 11394)). Coste sin permutar: 2.6719774340397857E7, Coste con permutacion: 2.6717083582176417E7

Permutacion Pos1: (14671(Ciudad: 17177)) -> Pos2: (16020(Ciudad: 11953)). Coste sin permutar: 2.6717083582176417E7, Coste con permutacion: 2.67152895335623E7

Permutacion Pos1: (17246(Ciudad: 8009)) -> Pos2: (14554(Ciudad: 13248)). Coste sin permutar: 2.67152895335623E7, Coste con permutacion: 2.6713779090424906E7

Permutacion Pos1: (13095(Ciudad: 14645)) -> Pos2: (7184(Ciudad: 8537)). Coste sin permutar: 2.6713779090424906E7, Coste con permutacion: 2.6710859626211673E7

Permutacion Pos1: (12283(Ciudad: 14086)) -> Pos2: (372(Ciudad: 48)). Coste sin permutar: 2.6710859626211673E7, Coste con permutacion: 2.670895540478282E7

Permutacion Pos1: (2763(Ciudad: 2396)) -> Pos2: (5887(Ciudad: 12191)). Coste sin permutar: 2.670895540478282E7, Coste con permutacion: 2.6706440208343428E7

Permutacion Pos1: (5754(Ciudad: 10783)) -> Pos2: (10801(Ciudad: 3273)). Coste sin permutar: 2.6706440208343428E7, Coste con permutacion: 2.670570888727661E7

Permutacion Pos1: (9892(Ciudad: 7335)) -> Pos2: (13983(Ciudad: 17569)). Coste sin permutar: 2.670570888727661E7, Coste con permutacion: 2.67046314744589E7

Permutacion Pos1: (4456(Ciudad: 6075)) -> Pos2: (2045(Ciudad: 4837)). Coste sin permutar: 2.67046314744589E7, Coste con permutacion: 2.6702924309768263E7

Permutacion Pos1: (13435(Ciudad: 14155)) -> Pos2: (426(Ciudad: 18019)). Coste sin permutar: 2.6702924309768263E7, Coste con permutacion: 2.6698881823228538E7

Permutacion Pos1: (6138(Ciudad: 9732)) -> Pos2: (7942(Ciudad: 12687)). Coste sin permutar: 2.6698881823228538E7, Coste con permutacion: 2.6697056095156826E7

Permutacion Pos1: (1018(Ciudad: 6304)) -> Pos2: (4716(Ciudad: 5642)). Coste sin permutar: 2.6697056095156826E7, Coste con permutacion: 2.6695160075141173E7

Permutacion Pos1: (17034(Ciudad: 9102)) -> Pos2: (11191(Ciudad: 18009)). Coste sin permutar: 2.6695160075141173E7, Coste con permutacion: 2.669147988872358E7

Permutacion Pos1: (14003(Ciudad: 18071)) -> Pos2: (13682(Ciudad: 17971)). Coste sin permutar: 2.669147988872358E7, Coste con permutacion: 2.669021271521231E7

Permutacion Pos1: (2465(Ciudad: 12292)) -> Pos2: (17651(Ciudad: 6814)). Coste sin permutar: 2.669021271521231E7, Coste con permutacion: 2.66880783997851E7

Permutacion Pos1: (9550(Ciudad: 6973)) -> Pos2: (737(Ciudad: 8417)). Coste sin permutar: 2.66880783997851E7, Coste con permutacion: 2.6686545526804887E7

Permutacion Pos1: (5823(Ciudad: 3094)) -> Pos2: (3744(Ciudad: 2539)). Coste sin permutar: 2.6686545526804887E7, Coste con permutacion: 2.6685333748661317E7

Permutacion Pos1: (6540(Ciudad: 15374)) -> Pos2: (8800(Ciudad: 1575)). Coste sin permutar: 2.6685333748661317E7, Coste con permutacion: 2.668486670211241E7

Permutacion Pos1: (4870(Ciudad: 7115)) -> Pos2: (285(Ciudad: 13140)). Coste sin permutar: 2.668486670211241E7, Coste con permutacion: 2.668260081996544E7

Permutacion Pos1: (14745(Ciudad: 2705)) -> Pos2: (436(Ciudad: 10958)). Coste sin permutar: 2.668260081996544E7, Coste con permutacion: 2.6680513326305345E7

Permutacion Pos1: (10405(Ciudad: 16528)) -> Pos2: (9457(Ciudad: 501)). Coste sin permutar: 2.6680513326305345E7, Coste con permutacion: 2.667962109779179E7

Permutacion Pos1: (3455(Ciudad: 14349)) -> Pos2: (1078(Ciudad: 12288)). Coste sin permutar: 2.667962109779179E7, Coste con permutacion: 2.667819787471487E7

Permutacion Pos1: (12673(Ciudad: 16493)) -> Pos2: (13331(Ciudad: 40)). Coste sin permutar: 2.667819787471487E7, Coste con permutacion: 2.6677339882247027E7

Permutacion Pos1: (1462(Ciudad: 8078)) -> Pos2: (4307(Ciudad: 7919)). Coste sin permutar: 2.6677339882247027E7, Coste con permutacion: 2.6674461788804613E7

Permutacion Pos1: (18013(Ciudad: 15181)) -> Pos2: (15232(Ciudad: 9560)). Coste sin permutar: 2.6674461788804613E7, Coste con permutacion: 2.6672572705830947E7

Permutacion Pos1: (11495(Ciudad: 17775)) -> Pos2: (13793(Ciudad: 17329)). Coste sin permutar: 2.6672572705830947E7, Coste con permutacion: 2.667115750337851E7

Permutacion Pos1: (379(Ciudad: 17308)) -> Pos2: (18221(Ciudad: 6886)). Coste sin permutar: 2.667115750337851E7, Coste con permutacion: 2.6667877492433306E7

Permutacion Pos1: (15104(Ciudad: 11317)) -> Pos2: (13001(Ciudad: 17958)). Coste sin permutar: 2.6667877492433306E7, Coste con permutacion: 2.666695854999944E7

Permutacion Pos1: (2219(Ciudad: 9512)) -> Pos2: (5513(Ciudad: 6186)). Coste sin permutar: 2.666695854999944E7, Coste con permutacion: 2.666501791542447E7

Permutacion Pos1: (16691(Ciudad: 11623)) -> Pos2: (3526(Ciudad: 18215)). Coste sin permutar: 2.666501791542447E7, Coste con permutacion: 2.666327806623191E7

Permutacion Pos1: (13425(Ciudad: 11997)) -> Pos2: (15214(Ciudad: 10894)). Coste sin permutar: 2.666327806623191E7, Coste con permutacion: 2.6661384814848542E7

Permutacion Pos1: (12039(Ciudad: 17469)) -> Pos2: (18041(Ciudad: 7888)). Coste sin permutar: 2.6661384814848542E7, Coste con permutacion: 2.66592506576407E7

Permutacion Pos1: (14885(Ciudad: 17852)) -> Pos2: (16414(Ciudad: 3293)). Coste sin permutar: 2.66592506576407E7, Coste con permutacion: 2.66571283157016E7

Permutacion Pos1: (2102(Ciudad: 16663)) -> Pos2: (11947(Ciudad: 14812)). Coste sin permutar: 2.66571283157016E7, Coste con permutacion: 2.6655020752883043E7

Permutacion Pos1: (12404(Ciudad: 18278)) -> Pos2: (15149(Ciudad: 823)). Coste sin permutar: 2.6655020752883043E7, Coste con permutacion: 2.665390169198188E7

Permutacion Pos1: (11247(Ciudad: 17135)) -> Pos2: (9706(Ciudad: 2271)). Coste sin permutar: 2.665390169198188E7, Coste con permutacion: 2.6651865690107435E7

Permutacion Pos1: (2981(Ciudad: 14052)) -> Pos2: (508(Ciudad: 15279)). Coste sin permutar: 2.6651865690107435E7, Coste con permutacion: 2.6651166726519212E7

Permutacion Pos1: (6348(Ciudad: 13380)) -> Pos2: (13036(Ciudad: 10082)). Coste sin permutar: 2.6651166726519212E7, Coste con permutacion: 2.6649464304633748E7

Permutacion Pos1: (13941(Ciudad: 13046)) -> Pos2: (5598(Ciudad: 8994)). Coste sin permutar: 2.6649464304633748E7, Coste con permutacion: 2.664693361891789E7

Permutacion Pos1: (6443(Ciudad: 2896)) -> Pos2: (7111(Ciudad: 13325)). Coste sin permutar: 2.664693361891789E7, Coste con permutacion: 2.6643744947094984E7

Permutacion Pos1: (2224(Ciudad: 3493)) -> Pos2: (5419(Ciudad: 16038)). Coste sin permutar: 2.6643744947094984E7, Coste con permutacion: 2.6643129317338318E7

Permutacion Pos1: (8073(Ciudad: 4800)) -> Pos2: (1910(Ciudad: 13346)). Coste sin permutar: 2.6643129317338318E7, Coste con permutacion: 2.6637539539469276E7

Permutacion Pos1: (4300(Ciudad: 952)) -> Pos2: (5777(Ciudad: 9504)). Coste sin permutar: 2.6637539539469276E7, Coste con permutacion: 2.663562190612711E7

Permutacion Pos1: (5917(Ciudad: 5315)) -> Pos2: (2577(Ciudad: 2770)). Coste sin permutar: 2.663562190612711E7, Coste con permutacion: 2.6635053167295694E7

Permutacion Pos1: (11014(Ciudad: 16262)) -> Pos2: (13305(Ciudad: 4178)). Coste sin permutar: 2.6635053167295694E7, Coste con permutacion: 2.6633418526555568E7

